date,state,cases
08/13/2020,Georgia,212009
08/13/2020,Guam,1446
08/13/2020,Hawaii,4289
08/13/2020,Idaho,26814
08/13/2020,Illinois,202577
08/13/2020,Indiana,79404
08/13/2020,Iowa,50678
08/13/2020,Kansas,33087
08/13/2020,Kentucky,39306
08/13/2020,Louisiana,135562
08/13/2020,Maine,4089
08/13/2020,Maryland,98728
08/13/2020,Massachusetts,122423
08/13/2020,Michigan,99963
08/13/2020,Minnesota,63039
08/13/2020,Mississippi,69986
08/13/2020,Missouri,64885
08/13/2020,Montana,5430
08/13/2020,Nebraska,29660
08/13/2020,Nevada,58812
08/13/2020,New Hampshire,6921
08/13/2020,New Jersey,188433
08/13/2020,New Mexico,22987
08/13/2020,New York,428155
08/13/2020,North Carolina,141006
08/13/2020,North Dakota,8175
08/13/2020,Northern Mariana Islands,49
08/13/2020,Ohio,105426
08/13/2020,Oklahoma,46101
08/13/2020,Oregon,22315
08/13/2020,Pennsylvania,126950
08/13/2020,Puerto Rico,24446
08/13/2020,Rhode Island,20240
08/13/2020,South Carolina,103909
08/13/2020,South Dakota,9897
08/13/2020,Tennessee,125487
08/13/2020,Texas,538805
08/13/2020,Utah,45537
08/13/2020,Vermont,1484
08/13/2020,Virgin Islands,704
08/13/2020,Virginia,103622
08/13/2020,Washington,68095
08/13/2020,West Virginia,8151
08/13/2020,Wisconsin,67781
08/13/2020,Wyoming,3119
08/14/2020,Alabama,106309
08/14/2020,Alaska,4867
08/14/2020,Arizona,191810
08/14/2020,Arkansas,52392
08/14/2020,California,613243
08/14/2020,Colorado,52587
08/14/2020,Connecticut,50897
08/14/2020,Delaware,16340
08/14/2020,District of Columbia,13118
08/14/2020,Florida,563277
08/14/2020,Georgia,215328
08/14/2020,Guam,1471
08/14/2020,Hawaii,4520
08/14/2020,Idaho,27312
08/14/2020,Illinois,204827
08/14/2020,Indiana,80507
08/14/2020,Iowa,51272
08/14/2020,Kansas,34246
08/14/2020,Kentucky,40012
08/14/2020,Louisiana,136860
08/14/2020,Maine,4115
08/14/2020,Maryland,99430
08/14/2020,Massachusetts,122728
08/14/2020,Michigan,100813
08/14/2020,Minnesota,63769
08/14/2020,Mississippi,70930
08/14/2020,Missouri,66257
08/14/2020,Montana,5564
08/14/2020,Nebraska,29988
08/14/2020,Nevada,59800
08/14/2020,New Hampshire,6964
08/14/2020,New Jersey,189003
08/14/2020,New Mexico,23160
08/14/2020,New York,428879
08/14/2020,North Carolina,142544
08/14/2020,North Dakota,8326
08/14/2020,Northern Mariana Islands,50
08/14/2020,Ohio,106557
08/14/2020,Oklahoma,46893
08/14/2020,Oregon,22614
08/14/2020,Pennsylvania,127774
08/14/2020,Puerto Rico,25128
08/14/2020,Rhode Island,20335
08/14/2020,South Carolina,104841
08/14/2020,South Dakota,10024
08/14/2020,Tennessee,127465
08/14/2020,Texas,547670
08/14/2020,Utah,46048
08/14/2020,Vermont,1501
08/14/2020,Virgin Islands,734
08/14/2020,Virginia,104838
08/14/2020,Washington,68581
08/14/2020,West Virginia,8274
08/14/2020,Wisconsin,68761
08/14/2020,Wyoming,3183
08/15/2020,Alabama,107580
08/15/2020,Alaska,4952
08/15/2020,Arizona,192670
08/15/2020,Arkansas,51992
08/15/2020,California,621981
08/15/2020,Colorado,52868
08/15/2020,Connecticut,50897
08/15/2020,Delaware,16396
08/15/2020,District of Columbia,13159
08/15/2020,Florida,569629
08/15/2020,Georgia,218344
08/15/2020,Guam,1471
08/15/2020,Hawaii,4802
08/15/2020,Idaho,27620
08/15/2020,Illinois,206505
08/15/2020,Indiana,81561
08/15/2020,Iowa,52065
08/15/2020,Kansas,34294
08/15/2020,Kentucky,40677
08/15/2020,Louisiana,136860
08/15/2020,Maine,4144
08/15/2020,Maryland,100237
08/15/2020,Massachusetts,123199
08/15/2020,Michigan,101831
08/15/2020,Minnesota,64459
08/15/2020,Mississippi,71755
08/15/2020,Missouri,67400
08/15/2020,Montana,5663
08/15/2020,Nebraska,30241
08/15/2020,Nevada,60648
08/15/2020,New Hampshire,6980
08/15/2020,New Jersey,189281
08/15/2020,New Mexico,23302
08/15/2020,New York,429617
08/15/2020,North Carolina,143956
08/15/2020,North Dakota,8448
08/15/2020,Northern Mariana Islands,50
08/15/2020,Ohio,107674
08/15/2020,Oklahoma,47798
08/15/2020,Oregon,23018
08/15/2020,Pennsylvania,128531
08/15/2020,Puerto Rico,25695
08/15/2020,Rhode Island,20335
08/15/2020,South Carolina,105882
08/15/2020,South Dakota,10118
08/15/2020,Tennessee,128771
08/15/2020,Texas,555343
08/15/2020,Utah,46413
08/15/2020,Vermont,1509
08/15/2020,Virgin Islands,734
08/15/2020,Virginia,105750
08/15/2020,Washington,69136
08/15/2020,West Virginia,8457
08/15/2020,Wisconsin,69560
08/15/2020,Wyoming,3227
08/16/2020,Alabama,108433
08/16/2020,Alaska,5058
08/16/2020,Arizona,193554
08/16/2020,Arkansas,52665
08/16/2020,California,628508
08/16/2020,Colorado,53188
08/16/2020,Connecticut,50897
08/16/2020,Delaware,16451
08/16/2020,District of Columbia,13220
08/16/2020,Florida,573408
08/16/2020,Georgia,220165
08/16/2020,Guam,1471
08/16/2020,Hawaii,5019
08/16/2020,Idaho,27794
08/16/2020,Illinois,208068
08/16/2020,Indiana,82304
08/16/2020,Iowa,52447
08/16/2020,Kansas,34495
08/16/2020,Kentucky,40883
08/16/2020,Louisiana,138041
08/16/2020,Maine,4168
08/16/2020,Maryland,100772
08/16/2020,Massachusetts,123593
08/16/2020,Michigan,102323
08/16/2020,Minnesota,65198
08/16/2020,Mississippi,72136
08/16/2020,Missouri,68457
08/16/2020,Montana,5751
08/16/2020,Nebraska,30372
08/16/2020,Nevada,61374
08/16/2020,New Hampshire,6988
08/16/2020,New Jersey,189294
08/16/2020,New Mexico,23408
08/16/2020,New York,430226
08/16/2020,North Carolina,145111
08/16/2020,North Dakota,8591
08/16/2020,Northern Mariana Islands,50
08/16/2020,Ohio,108287
08/16/2020,Oklahoma,48342
08/16/2020,Oregon,23262
08/16/2020,Pennsylvania,129075
08/16/2020,Puerto Rico,26006
08/16/2020,Rhode Island,20335
08/16/2020,South Carolina,106497
08/16/2020,South Dakota,10274
08/16/2020,Tennessee,130620
08/16/2020,Texas,563464
08/16/2020,Utah,46652
08/16/2020,Vermont,1515
08/16/2020,Virgin Islands,741
08/16/2020,Virginia,106687
08/16/2020,Washington,69894
08/16/2020,West Virginia,8564
08/16/2020,Wisconsin,70246
08/16/2020,Wyoming,3286
08/17/2020,Alabama,109004
08/17/2020,Alaska,5108
08/17/2020,Arizona,194027
08/17/2020,Arkansas,53077
08/17/2020,California,634991
08/17/2020,Colorado,53391
08/17/2020,Connecticut,51267
08/17/2020,Delaware,16536
08/17/2020,District of Columbia,13273
08/17/2020,Florida,576086
08/17/2020,Georgia,221841
08/17/2020,Guam,1527
08/17/2020,Hawaii,5192
08/17/2020,Idaho,28113
08/17/2020,Illinois,209942
08/17/2020,Indiana,82909
08/17/2020,Iowa,52829
08/17/2020,Kansas,35544
08/17/2020,Kentucky,41610
08/17/2020,Louisiana,138608
08/17/2020,Maine,4197
08/17/2020,Maryland,101276
08/17/2020,Massachusetts,123841
08/17/2020,Michigan,102872
08/17/2020,Minnesota,65762
08/17/2020,Mississippi,72412
08/17/2020,Missouri,69836
08/17/2020,Montana,5810
08/17/2020,Nebraska,30563
08/17/2020,Nevada,62022
08/17/2020,New Hampshire,7004
08/17/2020,New Jersey,189606
08/17/2020,New Mexico,23500
08/17/2020,New York,430636
08/17/2020,North Carolina,145942
08/17/2020,North Dakota,8651
08/17/2020,Northern Mariana Islands,53
08/17/2020,Ohio,109062
08/17/2020,Oklahoma,48711
08/17/2020,Oregon,23461
08/17/2020,Pennsylvania,129686
08/17/2020,Puerto Rico,26760
08/17/2020,Rhode Island,20572
08/17/2020,South Carolina,106953
08/17/2020,South Dakota,10360
08/17/2020,Tennessee,131742
08/17/2020,Texas,569058
08/17/2020,Utah,46936
08/17/2020,Vermont,1527
08/17/2020,Virgin Islands,760
08/17/2020,Virginia,107421
08/17/2020,Washington,70509
08/17/2020,West Virginia,8632
08/17/2020,Wisconsin,70796
08/17/2020,Wyoming,3331
08/18/2020,Alabama,110361
08/18/2020,Alaska,5175
08/18/2020,Arizona,194931
08/18/2020,Arkansas,53487
08/18/2020,California,640499
08/18/2020,Colorado,53674
08/18/2020,Connecticut,51255
08/18/2020,Delaware,16593
08/18/2020,District of Columbia,13325
08/18/2020,Florida,579924
08/18/2020,Georgia,224681
08/18/2020,Guam,1546
08/18/2020,Hawaii,5326
08/18/2020,Idaho,28486
08/18/2020,Illinois,211806
08/18/2020,Indiana,83799
08/18/2020,Iowa,53201
08/18/2020,Kansas,35632
08/18/2020,Kentucky,42270
08/18/2020,Louisiana,139248
08/18/2020,Maine,4213
08/18/2020,Maryland,101780
08/18/2020,Massachusetts,124063
08/18/2020,Michigan,103527
08/18/2020,Minnesota,66107
08/18/2020,Mississippi,73207
08/18/2020,Missouri,70700
08/18/2020,Montana,5867
08/18/2020,Nebraska,30825
08/18/2020,Nevada,62752
08/18/2020,New Hampshire,7017
08/18/2020,New Jersey,189937
08/18/2020,New Mexico,23579
08/18/2020,New York,431298
08/18/2020,North Carolina,147141
08/18/2020,North Dakota,8786
08/18/2020,Northern Mariana Islands,54
08/18/2020,Ohio,109923
08/18/2020,Oklahoma,49326
08/18/2020,Oregon,23685
08/18/2020,Pennsylvania,130286
08/18/2020,Puerto Rico,27713
08/18/2020,Rhode Island,20692
08/18/2020,South Carolina,107672
08/18/2020,South Dakota,10443
08/18/2020,Tennessee,132796
08/18/2020,Texas,577220
08/18/2020,Utah,47285
08/18/2020,Vermont,1530
08/18/2020,Virgin Islands,796
08/18/2020,Virginia,108282
08/18/2020,Washington,71032
08/18/2020,West Virginia,8731
08/18/2020,Wisconsin,71517
08/18/2020,Wyoming,3360
08/19/2020,Alabama,111478
08/19/2020,Alaska,5245
08/19/2020,Arizona,195568
08/19/2020,Arkansas,54216
08/19/2020,California,646742
08/19/2020,Colorado,53943
08/19/2020,Connecticut,51314
08/19/2020,Delaware,16643
08/19/2020,District of Columbia,13354
08/19/2020,Florida,584039
08/19/2020,Georgia,227255
08/19/2020,Guam,1568
08/19/2020,Hawaii,5586
08/19/2020,Idaho,28829
08/19/2020,Illinois,213888
08/19/2020,Indiana,84308
08/19/2020,Iowa,53541
08/19/2020,Kansas,36333
08/19/2020,Kentucky,42958
08/19/2020,Louisiana,140044
08/19/2020,Maine,4234
08/19/2020,Maryland,102215
08/19/2020,Massachusetts,124415
08/19/2020,Michigan,104235
08/19/2020,Minnesota,66664
08/19/2020,Mississippi,74555
08/19/2020,Missouri,71744
08/19/2020,Montana,5976
08/19/2020,Nebraska,31040
08/19/2020,Nevada,63127
08/19/2020,New Hampshire,7036
08/19/2020,New Jersey,190256
08/19/2020,New Mexico,23749
08/19/2020,New York,431924
08/19/2020,North Carolina,148491
08/19/2020,North Dakota,8972
08/19/2020,Northern Mariana Islands,54
08/19/2020,Ohio,110881
08/19/2020,Oklahoma,49923
08/19/2020,Oregon,23887
08/19/2020,Pennsylvania,130950
08/19/2020,Puerto Rico,27934
08/19/2020,Rhode Island,20795
08/19/2020,South Carolina,108411
08/19/2020,South Dakota,10566
08/19/2020,Tennessee,134810
08/19/2020,Texas,582623
08/19/2020,Utah,47647
08/19/2020,Vermont,1533
08/19/2020,Virgin Islands,828
08/19/2020,Virginia,109019
08/19/2020,Washington,71594
08/19/2020,West Virginia,8801
08/19/2020,Wisconsin,72204
08/19/2020,Wyoming,3430
08/20/2020,Alabama,112449
08/20/2020,Alaska,5330
08/20/2020,Arizona,196305
08/20/2020,Arkansas,54765
08/20/2020,California,653401
08/20/2020,Colorado,54285
08/20/2020,Connecticut,51432
08/20/2020,Delaware,16718
08/20/2020,District of Columbia,13409
08/20/2020,Florida,588594
08/20/2020,Georgia,230288
08/20/2020,Guam,1673
08/20/2020,Hawaii,5821
08/20/2020,Idaho,29252
08/20/2020,Illinois,215889
08/20/2020,Indiana,85257
08/20/2020,Iowa,54533
08/20/2020,Kansas,36445
08/20/2020,Kentucky,43700
08/20/2020,Louisiana,140962
08/20/2020,Maine,4252
08/20/2020,Maryland,102783
08/20/2020,Massachusetts,124728
08/20/2020,Michigan,104771
08/20/2020,Minnesota,67354
08/20/2020,Mississippi,75449
08/20/2020,Missouri,72850
08/20/2020,Montana,6095
08/20/2020,Nebraska,31348
08/20/2020,Nevada,63699
08/20/2020,New Hampshire,7050
08/20/2020,New Jersey,190356
08/20/2020,New Mexico,23951
08/20/2020,New York,432523
08/20/2020,North Carolina,150422
08/20/2020,North Dakota,9246
08/20/2020,Northern Mariana Islands,54
08/20/2020,Ohio,112003
08/20/2020,Oklahoma,50669
08/20/2020,Oregon,24176
08/20/2020,Pennsylvania,131736
08/20/2020,Puerto Rico,28143
08/20/2020,Rhode Island,20871
08/20/2020,South Carolina,109320
08/20/2020,South Dakota,10691
08/20/2020,Tennessee,136260
08/20/2020,Texas,587900
08/20/2020,Utah,48103
08/20/2020,Vermont,1537
08/20/2020,Virgin Islands,869
08/20/2020,Virginia,109882
08/20/2020,Washington,72284
08/20/2020,West Virginia,8982
08/20/2020,Wisconsin,73067
08/20/2020,Wyoming,3468
08/21/2020,Alabama,113632
08/21/2020,Alaska,5401
08/21/2020,Arizona,196925
08/21/2020,Arkansas,55652
08/21/2020,California,659991
08/21/2020,Colorado,54658
08/21/2020,Connecticut,51519
08/21/2020,Delaware,16770
08/21/2020,District of Columbia,13469
08/21/2020,Florida,593278
08/21/2020,Georgia,233169
08/21/2020,Guam,1736
08/21/2020,Hawaii,6049
08/21/2020,Idaho,29510
08/21/2020,Illinois,218111
08/21/2020,Indiana,86312
08/21/2020,Iowa,55331
08/21/2020,Kansas,37411
08/21/2020,Kentucky,44432
08/21/2020,Louisiana,141861
08/21/2020,Maine,4285
08/21/2020,Maryland,103461
08/21/2020,Massachusetts,125216
08/21/2020,Michigan,104829
08/21/2020,Minnesota,68179
08/21/2020,Mississippi,76323
08/21/2020,Missouri,74157
08/21/2020,Montana,6239
08/21/2020,Nebraska,31626
08/21/2020,Nevada,64573
08/21/2020,New Hampshire,7071
08/21/2020,New Jersey,190646
08/21/2020,New Mexico,24095
08/21/2020,New York,433230
08/21/2020,North Carolina,152344
08/21/2020,North Dakota,9478
08/21/2020,Northern Mariana Islands,54
08/21/2020,Ohio,113046
08/21/2020,Oklahoma,51746
08/21/2020,Oregon,24435
08/21/2020,Pennsylvania,132461
08/21/2020,Puerto Rico,28846
08/21/2020,Rhode Island,21022
08/21/2020,South Carolina,110378
08/21/2020,South Dakota,10884
08/21/2020,Tennessee,137932
08/21/2020,Texas,593405
08/21/2020,Utah,48616
08/21/2020,Vermont,1541
08/21/2020,Virgin Islands,960
08/21/2020,Virginia,110860
08/21/2020,Washington,72787
08/21/2020,West Virginia,9066
08/21/2020,Wisconsin,73895
08/21/2020,Wyoming,3524
08/22/2020,Alabama,114532
08/22/2020,Alaska,5492
08/22/2020,Arizona,197909
08/22/2020,Arkansas,56199
08/22/2020,California,665325
08/22/2020,Colorado,54939
08/22/2020,Connecticut,51519
08/22/2020,Delaware,16828
08/22/2020,District of Columbia,13534
08/22/2020,Florida,597589
08/22/2020,Georgia,235783
08/22/2020,Guam,1736
08/22/2020,Hawaii,6333
08/22/2020,Idaho,29808
08/22/2020,Illinois,220459
08/22/2020,Indiana,87325
08/22/2020,Iowa,55996
08/22/2020,Kansas,37544
08/22/2020,Kentucky,45225
08/22/2020,Louisiana,141861
08/22/2020,Maine,4317
08/22/2020,Maryland,104040
08/22/2020,Massachusetts,125360
08/22/2020,Michigan,106141
08/22/2020,Minnesota,68913
08/22/2020,Mississippi,77268
08/22/2020,Missouri,75409
08/22/2020,Montana,6392
08/22/2020,Nebraska,31780
08/22/2020,Nevada,65150
08/22/2020,New Hampshire,7092
08/22/2020,New Jersey,191175
08/22/2020,New Mexico,24302
08/22/2020,New York,433881
08/22/2020,North Carolina,153966
08/22/2020,North Dakota,9740
08/22/2020,Northern Mariana Islands,54
08/22/2020,Ohio,114165
08/22/2020,Oklahoma,52599
08/22/2020,Oregon,24711
08/22/2020,Pennsylvania,133160
08/22/2020,Puerto Rico,29577
08/22/2020,Rhode Island,21022
08/22/2020,South Carolina,111295
08/22/2020,South Dakota,11135
08/22/2020,Tennessee,139366
08/22/2020,Texas,599156
08/22/2020,Utah,48950
08/22/2020,Vermont,1553
08/22/2020,Virgin Islands,960
08/22/2020,Virginia,112072
08/22/2020,Washington,73353
08/22/2020,West Virginia,9185
08/22/2020,Wisconsin,74740
08/22/2020,Wyoming,3543
08/23/2020,Alabama,115060
08/23/2020,Alaska,5556
08/23/2020,Arizona,198117
08/23/2020,Arkansas,56574
08/23/2020,California,669944
08/23/2020,Colorado,55441
08/23/2020,Connecticut,51519
08/23/2020,Delaware,16895
08/23/2020,District of Columbia,13590
08/23/2020,Florida,600563
08/23/2020,Georgia,237402
08/23/2020,Guam,1736
08/23/2020,Hawaii,6577
08/23/2020,Idaho,29973
08/23/2020,Illinois,222292
08/23/2020,Indiana,87942
08/23/2020,Iowa,56441
08/23/2020,Kansas,37726
08/23/2020,Kentucky,45401
08/23/2020,Louisiana,143084
08/23/2020,Maine,4335
08/23/2020,Maryland,104618
08/23/2020,Massachusetts,125360
08/23/2020,Michigan,106875
08/23/2020,Minnesota,69630
08/23/2020,Mississippi,77894
08/23/2020,Missouri,76287
08/23/2020,Montana,6444
08/23/2020,Nebraska,31889
08/23/2020,Nevada,65678
08/23/2020,New Hampshire,7107
08/23/2020,New Jersey,191323
08/23/2020,New Mexico,24396
08/23/2020,New York,434462
08/23/2020,North Carolina,155390
08/23/2020,North Dakota,9880
08/23/2020,Northern Mariana Islands,54
08/23/2020,Ohio,114802
08/23/2020,Oklahoma,53165
08/23/2020,Oregon,24938
08/23/2020,Pennsylvania,133679
08/23/2020,Puerto Rico,29896
08/23/2020,Rhode Island,21022
08/23/2020,South Carolina,111988
08/23/2020,South Dakota,11276
08/23/2020,Tennessee,141000
08/23/2020,Texas,602144
08/23/2020,Utah,49125
08/23/2020,Vermont,1557
08/23/2020,Virgin Islands,984
08/23/2020,Virginia,112966
08/23/2020,Washington,73745
08/23/2020,West Virginia,9272
08/23/2020,Wisconsin,75205
08/23/2020,Wyoming,3579
08/24/2020,Alabama,116710
08/24/2020,Alaska,5626
08/24/2020,Arizona,198421
08/24/2020,Arkansas,56894
08/24/2020,California,676236
08/24/2020,Colorado,55700
08/24/2020,Connecticut,52011
08/24/2020,Delaware,16942
08/24/2020,District of Columbia,13639
08/24/2020,Florida,602821
08/24/2020,Georgia,239612
08/24/2020,Guam,1876
08/24/2020,Hawaii,6746
08/24/2020,Idaho,30260
08/24/2020,Illinois,224056
08/24/2020,Indiana,89602
08/24/2020,Iowa,56941
08/24/2020,Kansas,39008
08/24/2020,Kentucky,46057
08/24/2020,Louisiana,143707
08/24/2020,Maine,4356
08/24/2020,Maryland,105168
08/24/2020,Massachusetts,126022
08/24/2020,Michigan,107816
08/24/2020,Minnesota,70344
08/24/2020,Mississippi,78405
08/24/2020,Missouri,77177
08/24/2020,Montana,6510
08/24/2020,Nebraska,32047
08/24/2020,Nevada,66073
08/24/2020,New Hampshire,7134
08/24/2020,New Jersey,191548
08/24/2020,New Mexico,24469
08/24/2020,New York,434866
08/24/2020,North Carolina,156927
08/24/2020,North Dakota,10004
08/24/2020,Northern Mariana Islands,54
08/24/2020,Ohio,115651
08/24/2020,Oklahoma,53522
08/24/2020,Oregon,25174
08/24/2020,Pennsylvania,134246
08/24/2020,Puerto Rico,30618
08/24/2020,Rhode Island,21302
08/24/2020,South Carolina,112551
08/24/2020,South Dakota,11425
08/24/2020,Tennessee,141675
08/24/2020,Texas,607621
08/24/2020,Utah,49451
08/24/2020,Vermont,1566
08/24/2020,Virgin Islands,998
08/24/2020,Virginia,113630
08/24/2020,Washington,74292
08/24/2020,West Virginia,9312
08/24/2020,Wisconsin,75755
08/24/2020,Wyoming,3603
08/25/2020,Alabama,117242
08/25/2020,Alaska,5621
08/25/2020,Arizona,199293
08/25/2020,Arkansas,57374
08/25/2020,California,682320
08/25/2020,Colorado,56176
08/25/2020,Connecticut,52040
08/25/2020,Delaware,16962
08/25/2020,District of Columbia,13684
08/25/2020,Florida,605494
08/25/2020,Georgia,241865
08/25/2020,Guam,1953
08/25/2020,Hawaii,6961
08/25/2020,Idaho,30648
08/25/2020,Illinois,225812
08/25/2020,Indiana,90460
08/25/2020,Iowa,57606
08/25/2020,Kansas,39089
08/25/2020,Kentucky,46798
08/25/2020,Louisiana,144257
08/25/2020,Maine,4368
08/25/2020,Maryland,105554
08/25/2020,Massachusetts,126420
08/25/2020,Michigan,108742
08/25/2020,Minnesota,70753
08/25/2020,Mississippi,79206
08/25/2020,Missouri,78154
08/25/2020,Montana,6649
08/25/2020,Nebraska,32379
08/25/2020,Nevada,66515
08/25/2020,New Hampshire,7150
08/25/2020,New Jersey,191850
08/25/2020,New Mexico,24535
08/25/2020,New York,435495
08/25/2020,North Carolina,158185
08/25/2020,North Dakota,10233
08/25/2020,Northern Mariana Islands,54
08/25/2020,Ohio,116495
08/25/2020,Oklahoma,54172
08/25/2020,Oregon,25408
08/25/2020,Pennsylvania,134803
08/25/2020,Puerto Rico,30720
08/25/2020,Rhode Island,21372
08/25/2020,South Carolina,113488
08/25/2020,South Dakota,11559
08/25/2020,Tennessee,142501
08/25/2020,Texas,613707
08/25/2020,Utah,49870
08/25/2020,Vermont,1572
08/25/2020,Virgin Islands,1030
08/25/2020,Virginia,114635
08/25/2020,Washington,74634
08/25/2020,West Virginia,9395
08/25/2020,Wisconsin,76453
08/25/2020,Wyoming,3634
08/26/2020,Alabama,119254
08/26/2020,Alaska,5671
08/26/2020,Arizona,199495
08/26/2020,Arkansas,58023
08/26/2020,California,687612
08/26/2020,Colorado,56346
08/26/2020,Connecticut,52220
08/26/2020,Delaware,16986
08/26/2020,District of Columbia,13722
08/26/2020,Florida,608714
08/26/2020,Georgia,244494
08/26/2020,Guam,2089
08/26/2020,Hawaii,7236
08/26/2020,Idaho,30968
08/26/2020,Illinois,227872
08/26/2020,Indiana,91403
08/26/2020,Iowa,58864
08/26/2020,Kansas,40564
08/26/2020,Kentucky,47542
08/26/2020,Louisiana,145661
08/26/2020,Maine,4389
08/26/2020,Maryland,105996
08/26/2020,Massachusetts,126756
08/26/2020,Michigan,109645
08/26/2020,Minnesota,71285
08/26/2020,Mississippi,80110
08/26/2020,Missouri,79494
08/26/2020,Montana,6807
08/26/2020,Nebraska,32727
08/26/2020,Nevada,66732
08/26/2020,New Hampshire,7159
08/26/2020,New Jersey,192086
08/26/2020,New Mexico,24732
08/26/2020,New York,436063
08/26/2020,North Carolina,159708
08/26/2020,North Dakota,10471
08/26/2020,Northern Mariana Islands,54
08/26/2020,Ohio,117584
08/26/2020,Oklahoma,54838
08/26/2020,Oregon,25575
08/26/2020,Pennsylvania,135323
08/26/2020,Puerto Rico,30744
08/26/2020,Rhode Island,21454
08/26/2020,South Carolina,114093
08/26/2020,South Dakota,11851
08/26/2020,Tennessee,144400
08/26/2020,Texas,619836
08/26/2020,Utah,50298
08/26/2020,Vermont,1577
08/26/2020,Virgin Islands,1030
08/26/2020,Virginia,115458
08/26/2020,Washington,75207
08/26/2020,West Virginia,9540
08/26/2020,Wisconsin,77220
08/26/2020,Wyoming,3684
08/27/2020,Alabama,121023
08/27/2020,Alaska,5752
08/27/2020,Arizona,200172
08/27/2020,Arkansas,58745
08/27/2020,California,692962
08/27/2020,Colorado,56706
08/27/2020,Connecticut,52350
08/27/2020,Delaware,16976
08/27/2020,District of Columbia,13794
08/27/2020,Florida,611983
08/27/2020,Georgia,247017
08/27/2020,Guam,2201
08/27/2020,Hawaii,7542
08/27/2020,Idaho,31326
08/27/2020,Illinois,229598
08/27/2020,Indiana,92566
08/27/2020,Iowa,61484
08/27/2020,Kansas,40702
08/27/2020,Kentucky,48322
08/27/2020,Louisiana,146338
08/27/2020,Maine,4414
08/27/2020,Maryland,106558
08/27/2020,Massachusetts,127124
08/27/2020,Michigan,110491
08/27/2020,Minnesota,72439
08/27/2020,Mississippi,80695
08/27/2020,Missouri,80813
08/27/2020,Montana,6960
08/27/2020,Nebraska,33101
08/27/2020,Nevada,67324
08/27/2020,New Hampshire,7194
08/27/2020,New Jersey,192393
08/27/2020,New Mexico,24920
08/27/2020,New York,436852
08/27/2020,North Carolina,161715
08/27/2020,North Dakota,10804
08/27/2020,Northern Mariana Islands,54
08/27/2020,Ohio,118828
08/27/2020,Oklahoma,55550
08/27/2020,Oregon,25775
08/27/2020,Pennsylvania,135958
08/27/2020,Puerto Rico,31383
08/27/2020,Rhode Island,21589
08/27/2020,South Carolina,114598
08/27/2020,South Dakota,12194
08/27/2020,Tennessee,146183
08/27/2020,Texas,623647
08/27/2020,Utah,50668
08/27/2020,Vermont,1586
08/27/2020,Virgin Islands,1075
08/27/2020,Virginia,116579
08/27/2020,Washington,75752
08/27/2020,West Virginia,9633
08/27/2020,Wisconsin,78136
08/27/2020,Wyoming,3722
08/28/2020,Alabama,122185
08/28/2020,Alaska,5874
08/28/2020,Arizona,200694
08/28/2020,Arkansas,59583
08/28/2020,California,698389
08/28/2020,Colorado,57158
08/28/2020,Connecticut,52495
08/28/2020,Delaware,17083
08/28/2020,District of Columbia,13851
08/28/2020,Florida,615798
08/28/2020,Georgia,249317
08/28/2020,Guam,2256
08/28/2020,Hawaii,7806
08/28/2020,Idaho,31643
08/28/2020,Illinois,232052
08/28/2020,Indiana,93387
08/28/2020,Iowa,62828
08/28/2020,Kansas,41808
08/28/2020,Kentucky,48937
08/28/2020,Louisiana,146944
08/28/2020,Maine,4436
08/28/2020,Maryland,107146
08/28/2020,Massachusetts,127584
08/28/2020,Michigan,111303
08/28/2020,Minnesota,73289
08/28/2020,Mississippi,81294
08/28/2020,Missouri,82341
08/28/2020,Montana,7086
08/28/2020,Nebraska,33436
08/28/2020,Nevada,67984
08/28/2020,New Hampshire,7216
08/28/2020,New Jersey,192751
08/28/2020,New Mexico,25042
08/28/2020,New York,437487
08/28/2020,North Carolina,163154
08/28/2020,North Dakota,11114
08/28/2020,Northern Mariana Islands,54
08/28/2020,Ohio,120124
08/28/2020,Oklahoma,56260
08/28/2020,Oregon,26069
08/28/2020,Pennsylvania,136824
08/28/2020,Puerto Rico,31988
08/28/2020,Rhode Island,21683
08/28/2020,South Carolina,115951
08/28/2020,South Dakota,12517
08/28/2020,Tennessee,147814
08/28/2020,Texas,628492
08/28/2020,Utah,51071
08/28/2020,Vermont,1589
08/28/2020,Virgin Islands,1075
08/28/2020,Virginia,117592
08/28/2020,Washington,76397
08/28/2020,West Virginia,9824
08/28/2020,Wisconsin,78984
08/28/2020,Wyoming,3763
08/29/2020,Alabama,123889
08/29/2020,Alaska,5985
08/29/2020,Arizona,201317
08/29/2020,Arkansas,60378
08/29/2020,California,702499
08/29/2020,Colorado,57326
08/29/2020,Connecticut,52495
08/29/2020,Delaware,17349
08/29/2020,District of Columbia,13925
08/29/2020,Florida,618995
08/29/2020,Georgia,251676
08/29/2020,Guam,2256
08/29/2020,Hawaii,8115
08/29/2020,Idaho,31874
08/29/2020,Illinois,233806
08/29/2020,Indiana,94512
08/29/2020,Iowa,63836
08/29/2020,Kansas,41909
08/29/2020,Kentucky,49914
08/29/2020,Louisiana,146944
08/29/2020,Maine,4489
08/29/2020,Maryland,107790
08/29/2020,Massachusetts,128030
08/29/2020,Michigan,112104
08/29/2020,Minnesota,74306
08/29/2020,Mississippi,82029
08/29/2020,Missouri,83894
08/29/2020,Montana,7256
08/29/2020,Nebraska,33753
08/29/2020,Nevada,68576
